"Section", "Type", "Subtype", "Key", "Object"
"civilité", "", "", "", "repas"
"civilité", "", "", "", "saladier"
"civilité", "", "", "", "salières"
"civilité", "", "", "", "serviette"
"civilité", "", "", "", "serviette"
"civilité", "", "", "", "soupière"
"civilité", "", "", "", "table"
"civilité", "", "", "", "table"
"civilité", "", "", "", "verre"
"civilité", "", "", "", "verres"
"civilité", "", "", "", "verres à boire"
"civilité", "", "", "", "vin"
"sciences_naturelles", "", "", "", "PERSIL"
"sciences_naturelles", "", "", "", "arbuste"
"sciences_naturelles", "", "", "", "cuisine"
"sciences_naturelles", "", "", "", "feuilles"
"sciences_naturelles", "", "", "", "fruits"
"sciences_naturelles", "", "", "", "persil"
"sciences_naturelles", "", "", "", "persil"
"sciences_naturelles", "", "", "", "persil"
"sciences_naturelles", "", "", "", "persil"
"sciences_naturelles", "", "", "", "persil"
"sciences_naturelles", "", "", "", "plante"
"sciences_naturelles", "", "", "", "plante"
"sciences_naturelles", "", "", "", "plante potagère"
"sciences_naturelles", "", "", "", "sauces "
"économie_domestique", "mets", "", "pot-au-feu", " pot-au-feu"
"économie_domestique", "ingrédient", "féculent", "pâte", " pâtes d'Italie"
"économie_domestique", "ingrédient", "féculent", "tapioca", " tapioca"
"économie_domestique", "mets", "", "pot-au-feu", "POT-AU-FEU"
"économie_domestique", "mets", "", "potage aux pâtes d'Italie", "aux pâtes d'Italie"
"économie_domestique", "mets", "", "bouillon", "bouillon"
"économie_domestique", "mets", "", "bouillon", "bouillon"
"économie_domestique", "mets", "", "bouillon", "bouillon"
"économie_domestique", "ingrédient", "carné", "bœuf", "bœuf"
"économie_domestique", "ingrédient", "éparco", "caramel", "caramel"
"économie_domestique", "ingrédient", "légume", "carotte", "carottes"
"économie_domestique", "ingrédient", "éparco", "clou de girofle", "clous de girofle"
"économie_domestique", "ingrédient", "éparco", "cosses de pois séchées", "cosses de pois séchées au four"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ingrédient", "éparco", "ail", "gousse d'ail"
"économie_domestique", "ingrédient", "légume", "légume", "légumes"
"économie_domestique", "ingrédient", "légume", "légume", "légumes"
"économie_domestique", "ingrédient", "légume", "navet", "navet fendus en deux"
"économie_domestique", "ingrédient", "légume", "poireau", "poireau ficelé et également fendu"
"économie_domestique", "ustensile", "", "pot", "pot"
"économie_domestique", "mets", "", "pot-au-feu", "pot-au-feu"
"économie_domestique", "mets", "", "pot-au-feu", "pot-au-feu"
"économie_domestique", "mets", "", "pot-au-feu", "pot-au-feu"
"économie_domestique", "mets", "", "pot-au-feu", "pot-au-feu"
"économie_domestique", "mets", "", "potage au tapioca", "potage au tapioca"
"économie_domestique", "mets", "", "soupe grasse", "soupe grasse"
"économie_domestique", "ingrédient", "légume", "chou", "tête de chou"
"économie_domestique", "ingrédient", "carné", "viande", "viande"
"économie_domestique", "ingrédient", "carné", "bœuf", "viande de bœuf"
"économie_domestique", "ingrédient", "animal", "écume", "écume""Section", "Type", "Subtype", "Key", "Object"
"récit", "mets", "", "flan", "Flan"
"récit", "mets", "", "tarte", "Tarte"
"récit", "produit", "fabriqué", "brosse", "brosses fines"
"récit", "produit", "boisson", "café", "café"
"récit", "produit", "carné", "porc", "cochon"
"récit", "produit", "carné", "porc", "cochon de lait"
"récit", "ingrédient", "laitier", "crème", "crème"
"récit", "ingrédient", "carné", "porc", "filet de porc"
"récit", "mets", "", "flan", "flans"
"récit", "ustensile", "", "fourchette", "fourchettes"
"récit", "mets", "", "légume", "légumes"
"récit", "produit", "fabriqué", "pinceau", "pinceaux"
"récit", "produit", "carné", "porc", "porc"
"récit", "mets", "", "rôti", "rôti"
"récit", "mets", "", "rôti de porc", "rôti"
"récit", "mets", "", "rôti de porc", "rôti"
"récit", "mets", "", "rôti de porc", "rôti"
"récit", "produit", "animal", "soie de porc", "soies du porc"
"questionnaire", "", "", "", "plat"
"sciences_naturelles", "", "", "", "PORC"
"sciences_naturelles", "", "", "", "carottes"
"sciences_naturelles", "", "", "", "chair"
"sciences_naturelles", "", "", "", "drèches"
"sciences_naturelles", "", "", "", "glutens"
"sciences_naturelles", "", "", "", "graisse"
"sciences_naturelles", "", "", "", "légumes"
"sciences_naturelles", "", "", "", "mets"
"sciences_naturelles", "", "", "", "orge"
"sciences_naturelles", "", "", "", "pommes de terre"
"sciences_naturelles", "", "", "", "porc"
"sciences_naturelles", "", "", "", "porc sauvage"
"sciences_naturelles", "", "", "", "porcs"
"sciences_naturelles", "", "", "", "porcs"
"sciences_naturelles", "", "", "", "porcs"
"sciences_naturelles", "", "", "", "sanglier"
"sciences_naturelles", "", "", "", "sanglier"
"sciences_naturelles", "", "", "", "sarrasin"
"sciences_naturelles", "", "", "", "viande"
"industrie", "", "", "", "porc"
"industrie", "", "", "", "porc"
"industrie", "", "", "", "sanglier"
"économie_domestique", "ingrédient", "légume", "garniture", "Garniture"
"économie_domestique", "mets", "", "rôti", "RÔTIS"
"économie_domestique", "mets", "", "andouille", "andouilles"
"économie_domestique", "ingrédient", "carné", "graisse de porc", "assaisonnements"
"économie_domestique", "ingrédient", "éparco", "assaisonnement", "assaisonnements"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "mets", "", "boudin", "boudin"
"économie_domestique", "ingrédient", "", "bouillon", "bouillon"
"économie_domestique", "ingrédient", "carné", "bœuf", "bœuf"
"économie_domestique", "ingrédient", "légume", "carotte", "carottes"
"économie_domestique", "mets", "", "cervelas", "cervelas"
"économie_domestique", "produit", "carné", "porc", "chair"
"économie_domestique", "produit", "carné", "porc", "chair"
"économie_domestique", "ingrédient", "légume", "cresson", "cresson"
"économie_domestique", "ustensile", "", "cuiller", "cuiller"
"économie_domestique", "ingrédient", "carné", "cuissot", "cuissots"
"économie_domestique", "mets", "", "côtelette", "côtelettes"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu vif;"
"économie_domestique", "mets", "", "fromage de cochon", "fromage de cochon"
"économie_domestique", "mets", "", "galantine de cochbon de lait", "galantine de cochon de lait"
"économie_domestique", "ingrédient", "carné", "graisse", "graisse"
"économie_domestique", "ingrédient", "carné", "graisse de porc", "graisse"
"économie_domestique", "produit", "carné", "lard", "graisse"
"économie_domestique", "produit", "carné", "porc", "graisse"
"économie_domestique", "produit", "carné", "lard", "graisse de porc"
"économie_domestique", "ingrédient", "carné", "hure de porc", "hure"
"économie_domestique", "produit", "carné", "jambon", "jambons"
"économie_domestique", "ingrédient", "carné", "jus de viande", "jus"
"économie_domestique", "ingrédient", "carné", "jus de viande", "jus de la viande"
"économie_domestique", "ingrédient", "carné", "langue de porc>", "langue"
"économie_domestique", "produit", "carné", "lard", "lard"
"économie_domestique", "produit", "carné", "lard", "lard"
"économie_domestique", "produit", "carné", "porc", "lard"
"économie_domestique", "ustensile", "", "lèchefrite", "lèchefrite"
"économie_domestique", "ustensile", "", "lèchefriute", "lèchefrite"
"économie_domestique", "mets", "", "met", "mets"
"économie_domestique", "ingrédient", "carné", "morceau", "morceau"
"économie_domestique", "ingrédient", "carné", "mouton", "mouton"
"économie_domestique", "ingrédient", "carné", "pied de porc", "pieds"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "produit", "", "mets", "plats"
"économie_domestique", "ingrédient", "légume", "", "pommes de terre"
"économie_domestique", "ingrédient", "carné", "porc", "porc"
"économie_domestique", "produit", "animal", "porc", "porc"
"économie_domestique", "produit", "carné", "porc", "porc"
"économie_domestique", "produit", "carné", "porc", "porc"
"économie_domestique", "mets", "", "ragoût", "ragoût"
"économie_domestique", "ingrédient", "carné", "rognons de porc", "rognons"
"économie_domestique", "mets", "", "rôti", "rôti"
"économie_domestique", "mets", "", "rôti", "rôti"
"économie_domestique", "mets", "", "rôti", "rôti"
"économie_domestique", "mets", "", "rôti", "rôtis"
"économie_domestique", "mets", "", "rôti", "rôtis"
"économie_domestique", "mets", "", "rôti", "rôtis"
"économie_domestique", "produit", "carné", "saindoux", "saindoux"
"économie_domestique", "ingrédient", "animal", "sang", "sang"
"économie_domestique", "produit", "carné", "porc", "sang"
"économie_domestique", "mets", "", "saucisse", "saucisses"
"économie_domestique", "ustensile", "", "saucière", "saucière"
"économie_domestique", "ustensile", "", "saucière", "saucière"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ustensile", "", "table", "table"
"économie_domestique", "ingrédient", "carné", "veau", "veau"
"économie_domestique", "ingrédient", "carné", "veau", "veau"
"économie_domestique", "produit", "carné", "porc", "viande de porc"
"économie_domestique", "produit", "carné", "porc", "viande de porc"
"économie_domestique", "ingrédient", "carné", "viande hâchée de porc", "viande hachée"
"économie_domestique", "ingrédient", "carné", "viande", "viandes""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "carné", "porc", "Cochon"
"récit", "produit", "carné", "porc", "Cochon de lait"
"récit", "produit", "fruit", "gland", "Glandée>"
"récit", "ustensile", "", "broche", "broche"
"récit", "produit", "carné", "cochon", "cochon"
"récit", "produit", "carné", "porc", "cochon"
"récit", "mets", "", "porc", "cochon de lait rôti"
"récit", "produit", "carné", "porc", "cochons"
"récit", "produit", "carné", "porc", "cochons"
"récit", "produit", "carné", "porc", "cochons"
"récit", "produit", "carné", "porc", "cochons de lait"
"récit", "produit", "carné", "porc", "cochons de lait"
"récit", "ustensile", "", "four", "four"
"récit", "produit", "fruit", "gland", "glands"
"récit", "produit", "fruit", "gland", "glandée"
"récit", "mets", "", "porc", "peau"
"récit", "produit", "carné", "porc", "porcs"
"récit", "mets", "", "rôti de porc", "rôti"
"récit", "ustensile", "", "rôtissoire", "rôtissoire"
"récit", "ustensile", "", "tournebroche", "tournebroche"
"récit", "produit", "animal", "truie", "truie"
"questionnaire", "mets", "", "porc", "chair"
"questionnaire", "produit", "carné", "porc", "cochons"
"questionnaire", "mets", "", "porc", "cochons rôtis"
"morale", "", "", "", "aliments"
"morale", "mets", "", "aliment", "aliments"
"morale", "", "", "", "assiette"
"morale", "", "", "", "estomac"
"morale", "", "", "", "friandises"
"morale", "", "", "", "gourmand"
"morale", "", "", "", "gourmands"
"morale", "", "", "", "jardins fruitiers"
"morale", "", "", "", "mets"
"morale", "", "", "", "paniers"
"morale", "", "", "", "repas"
"morale", "", "", "", "siège"
"économie_domestique", "mets", "", "boudin", "BOUDIN"
"économie_domestique", "mets", "", "jambon", "JAMBON"
"économie_domestique", "mets", "", "saucisse", "SAUCISSES"
"économie_domestique", "mets", "", "porc salé", "VIANDE DE PORC"
"économie_domestique", "mets", "", "", "aliments"
"économie_domestique", "mets", "", "aliment", "aliments"
"économie_domestique", "mets", "", "andouille", "andouilles"
"économie_domestique", "mets", "", "boudin", "boudin"
"économie_domestique", "mets", "", "boudin", "boudin"
"économie_domestique", "mets", "", "boudin", "boudin"
"économie_domestique", "produit", "carné", "boudin", "boudin"
"économie_domestique", "mets", "", "boudin", "boudins"
"économie_domestique", "ingrédient", "carné", "boyau de porc", "boyaux"
"économie_domestique", "ingrédient", "carné", "boyau de porc", "boyaux de porc"
"économie_domestique", "ustensile", "", "brosse", "brosse douce de chiendent"
"économie_domestique", "ustensile", "", "caillou", "cailloux"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "mets", "", "cervelas", "cervelas"
"économie_domestique", "ingrédient", "carné", "porc", "chair"
"économie_domestique", "ingrédient", "carné", "porc", "chair"
"économie_domestique", "produit", "carné", "charcuterie", "charcuterie"
"économie_domestique", "produit", "carné", "charcuterie", "charcuterie"
"économie_domestique", "ustensile", "", "cheminée", "cheminée"
"économie_domestique", "ingrédient", "laitier", "crème", "crème"
"économie_domestique", "ustensile", "", "eau", "eau"
"économie_domestique", "ustensile", "", "eau", "eau"
"économie_domestique", "ustensile", "", "eau", "eau bouillante"
"économie_domestique", "ingrédient", "carné", "panne de cochon", "fibres"
"économie_domestique", "mets", "", "fromage de tête", "fromage à la tête de cochon"
"économie_domestique", "mets", "", "galantine", "galantines"
"économie_domestique", "ingrédient", "éparco", "grain de genièvre", "grains de genièvre"
"économie_domestique", "ustensile", "", "gril", "gril"
"économie_domestique", "ingrédient", "carné", "jambon", "jambon"
"économie_domestique", "ingrédient", "carné", "jambon", "jambon"
"économie_domestique", "ingrédient", "carné", "jambon", "jambon"
"économie_domestique", "produit", "carné", "jambon", "jambon"
"économie_domestique", "mets", "", "jambonneau", "jambonneaux"
"économie_domestique", "mets", "", "jambon", "jambons"
"économie_domestique", "mets", "", "jambon", "jambons"
"économie_domestique", "ingrédient", "carné", "lard", "lard"
"économie_domestique", "ingrédient", "carné", "lard", "lard"
"économie_domestique", "produit", "carné", "lard", "lard"
"économie_domestique", "ingrédient", "éparco", "laurier", "laurier"
"économie_domestique", "mets", "", "met", "mets"
"économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"économie_domestique", "ingrédient", "carné", "panne de cochon", "panne"
"économie_domestique", "ingrédient", "éparco", "persil", "persil"
"économie_domestique", "mets", "", "pied de cochon", "pieds de cochon"
"économie_domestique", "ustensile", "", "poid", "poids"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "carné", "porc", "porc"
"économie_domestique", "mets", "", "porc salé", "porc salé"
"économie_domestique", "produit", "carné", "porc salé", "porc salé"
"économie_domestique", "mets", "", "rillon", "rillons"
"économie_domestique", "ingrédient", "carné", "saindoux", "saindoux"
"économie_domestique", "produit", "carné", "saindoux", "saindoux"
"économie_domestique", "ustensile", "", "saloir", "saloir"
"économie_domestique", "ustensile", "", "saloir", "saloir"
"économie_domestique", "ingrédient", "éparco", "salpêtre", "salpêtre en poudre"
"économie_domestique", "ingrédient", "animal", "sang", "sang"
"économie_domestique", "ingrédient", "carné", "sang", "sang"
"économie_domestique", "ingrédient", "carné", "sang", "sang"
"économie_domestique", "mets", "", "saucisse", "saucisse"
"économie_domestique", "mets", "", "saucisses", "saucisses"
"économie_domestique", "produit", "carné", "saucisson", "saucisson"
"économie_domestique", "mets", "", "saucisson", "saucissons"
"économie_domestique", "ingrédient", "éparco", "sauge", "sauge"
"économie_domestique", "ingrédient", "éparco", "saumure", "saumure"
"économie_domestique", "ingrédient", "éparco", "saumure", "saumure"
"économie_domestique", "ingrédient", "éparco", "saumure", "saumure"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ustensile", "", "terrine", "terrine"
"économie_domestique", "ustensile", "", "terrine", "terrine"
"économie_domestique", "ingrédient", "éparco", "thym", "thym"
"économie_domestique", "ingrédient", "carné", "porc", "toilette de porc"
"économie_domestique", "ustensile", "", "vase de bois", "vase de bois"
"économie_domestique", "ingrédient", "carné", "porc", "viande"
"économie_domestique", "mets", "", "porc salé", "viande"
"économie_domestique", "ingrédient", "carné", "porc", "viande cuite de porc"
"économie_domestique", "ingrédient", "carné", "porc", "viande de porc"
"économie_domestique", "ingrédient", "carné", "porc", "viande de porc"
"économie_domestique", "mets", "", "porc", "viande de porc"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"économie_domestique", "ingrédient", "éparco", "épice", "épices"
"économie_domestique", "ingrédient", "éparco", "épice", "épices"
"économie_domestique", "ustensile", "", "épingle", "épingle"
"hygiène", "", "", "", "enfants"
"hygiène", "", "", "", "estomacs"
"hygiène", "", "", "porc", "viande de porc"
"hygiène", "", "", "porc", "viande de porc""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "fruit", "citron", "Citron"
"récit", "produit", "fruit", "orange", "Orange"
"récit", "produit", "fruit", "banane", "bananes"
"récit", "produit", "fruit", "banane", "bananes"
"récit", "produit", "fruit", "bananier", "bananier"
"récit", "produit", "boisson", "boisson de feuille d'oranger", "boisson"
"récit", "produit", "boisson", "limonade", "boisson"
"récit", "produit", "fruit", "citron", "citron"
"récit", "produit", "fruit", "citronnier", "citronnier"
"récit", "produit", "fruit", "citronnier", "citronniers"
"récit", "produit", "fruit", "citronnier", "citronniers"
"récit", "produit", "fruit", "citron", "citrons"
"récit", "ingrédient", "", "eau", "eau"
"récit", "produit", "fruit", "eau d'oranger", "eau distillée des fleurs"
"récit", "produit", "fruit", "orange", "feuilles d'oranger"
"récit", "ustensile", "", "fourchette", "fourchette"
"récit", "produit", "fruit", "orange", "fruit"
"récit", "produit", "fruit", "banane", "fruits"
"récit", "produit", "boisson", "limonade", "limonade"
"récit", "mets", "", "met", "mets"
"récit", "produit", "fruit", "orange", "orange"
"récit", "produit", "fruit", "oranger", "orangers"
"récit", "produit", "fruit", "orangers", "orangers"
"récit", "produit", "fruit", "orange", "oranges"
"récit", "produit", "fabriqué", "papier", "papier"
"récit", "ingrédient", "éparco", "suctre", "sucre"
"récit", "produit", "végétal", "bananier", "tiges"
"récit", "produit", "fabriqué", "étoffe", "étoffes"
"sciences_naturelles", "", "", "", "banane"
"sciences_naturelles", "", "", "", "banane"
"sciences_naturelles", "", "", "", "bananes"
"sciences_naturelles", "", "", "", "chair"
"sciences_naturelles", "", "", "", "citron"
"sciences_naturelles", "", "", "", "citron"
"sciences_naturelles", "", "", "", "citron"
"sciences_naturelles", "", "", "", "citron"
"sciences_naturelles", "", "", "", "concombres"
"sciences_naturelles", "", "", "", "fruit"
"sciences_naturelles", "", "", "", "fruit"
"sciences_naturelles", "", "", "", "fruit"
"sciences_naturelles", "", "", "", "fruits"
"sciences_naturelles", "", "", "", "fruits"
"sciences_naturelles", "", "", "", "liquide"
"sciences_naturelles", "", "", "", "nourriture"
"sciences_naturelles", "", "", "", "noyaux"
"sciences_naturelles", "", "", "", "orange"
"sciences_naturelles", "", "", "", "orange"
"sciences_naturelles", "", "", "", "orange"
"sciences_naturelles", "", "", "", "orange"
"sciences_naturelles", "", "", "", "orange"
"sciences_naturelles", "", "", "", "orange"
"sciences_naturelles", "", "", "", "suc"
"sciences_naturelles", "", "", "", "suc"
"sciences_naturelles", "", "", "", "tranche"
"sciences_naturelles", "", "", "", "tranches"
"sciences_naturelles", "", "", "", "écorce"
"économie_domestique", "ustensile", "", "assiette", "assiette"
"économie_domestique", "ustensile", "", "assiette", "assiette"
"économie_domestique", "produit", "fruit", "citron", "citron"
"économie_domestique", "produit", "fruit", "citron", "citron"
"économie_domestique", "ustensile", "", "doigt", "doigt"
"économie_domestique", "produit", "fruit", "orange", "enveloppe jaune"
"économie_domestique", "mets", "", "orange", "fruit"
"économie_domestique", "produit", "fruit", "orange", "fruit"
"économie_domestique", "ingrédient", "fruit", "jus de citron", "jus"
"économie_domestique", "mets", "", "orange", "orange"
"économie_domestique", "produit", "fruit", "orange", "orange"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre en poudre", "sucre en poudre"
"économie_domestique", "mets", "", "orange", "tranche"
"économie_domestique", "produit", "fruit", "orange", "tranches"
"économie_domestique", "produit", "fruit", "orange", "écorce""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "fruit", "fraise", "Fraises"
"récit", "mets", "", "confiture de fraises", "confitures de fraises"
"récit", "mets", "", "dessert", "dessert"
"récit", "produit", "fruit", "fraise", "fraises"
"récit", "produit", "fruit", "fraise", "fraises"
"récit", "produit", "fruit", "fraise", "fraises"
"récit", "produit", "fruit", "fraise", "fraises"
"récit", "produit", "fruit", "fraise", "fraises"
"récit", "produit", "fruit", "fraise", "fraises"
"récit", "produit", "fruit", "fraise", "fraises"
"récit", "produit", "fruit", "fraise", "fraises"
"récit", "produit", "fruit", "fraisier", "fraisier"
"récit", "produit", "fruit", "fraise", "fruit"
"récit", "ustensile", "", "panier", "panier"
"récit", "ustensile", "", "panier", "panier"
"récit", "ustensile", "", "panier", "panier"
"récit", "ustensile", "", "panier", "paniers"
"questionnaire", "produit", "fruit", "fraise", "fraises"
"questionnaire", "produit", "fruit", "fraise", "fraises"
"économie_domestique", "mets", "", "confiture de fraises", "CONFITURES DE FRAISES"
"économie_domestique", "produit", "fruit", "fraise", "caperons"
"économie_domestique", "mets", "", "confiture de fraises", "confitures"
"économie_domestique", "mets", "", "confiture de fraises", "confitures"
"économie_domestique", "mets", "", "confiture de fraises", "confitures de fraises"
"économie_domestique", "mets", "", "confiture de fraises", "confitures de fraises"
"économie_domestique", "ustensile", "", "eau", "eau"
"économie_domestique", "ustensile", "", "eau", "eau fraîche"
"économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie"
"économie_domestique", "ustensile", "", "papier", "fort papier"
"économie_domestique", "ingrédient", "fruit", "fraise", "fraises"
"économie_domestique", "produit", "fruit", "fraise", "fraises"
"économie_domestique", "produit", "fruit", "fraise", "fraises de jardin"
"économie_domestique", "produit", "fruit", "fraise", "fraises des bois"
"économie_domestique", "ustensile", "", "papier", "papier imbibé d’eau-de-vie"
"économie_domestique", "ustensile", "", "pot", "pots"
"économie_domestique", "ustensile", "", "pot", "pots"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "laitier", "beurre", "Bretagne"
"récit", "produit", "poisson", "crevette", "Crevette"
"récit", "produit", "poisson", "hareng", "Harengs"
"récit", "produit", "poisson", "homard", "Homard"
"récit", "produit", "poisson", "saumon", "Poisson"
"récit", "produit", "poisson", "turbot", "Poisson"
"récit", "produit", "poisson", "saumon", "Saumon"
"récit", "produit", "poisson", "turbot", "Turbot"
"récit", "produit", "laitier", "beurre", "beurre de Normandie"
"récit", "produit", "carné", "bœuf", "bœuf"
"récit", "produit", "poisson", "homard", "chair"
"récit", "produit", "poisson", "congre", "congres"
"récit", "produit", "poisson", "coquillage", "coquillages"
"récit", "produit", "poisson", "crevette roses", "crevettes* Crevette. Petite écrevisse de mer qu'on recueille sur les plages. roses"
"récit", "produit", "laitier", "fromage", "fromages"
"récit", "produit", "fruit", "fruit", "fruits"
"récit", "produit", "poisson", "crevette grise", "grises"
"récit", "produit", "poisson", "hareng", "harengs"
"récit", "produit", "poisson", "homard", "homard"
"récit", "produit", "poisson", "homard", "homard"
"récit", "produit", "poisson", "homard", "homards"
"récit", "produit", "poisson", "huître", "huîtres"
"récit", "produit", "poisson", "huître", "huîtres"
"récit", "produit", "poisson", "langouste", "langouste"
"récit", "ustensile", "", "linge", "linge"
"récit", "produit", "légume", "légume", "légumes"
"récit", "produit", "poisson", "maquereau", "maquereaux"
"récit", "produit", "carné", "mouton", "mouton"
"récit", "ustensile", "", "panier", "panier"
"récit", "ustensile", "", "panier", "panier"
"récit", "ustensile", "", "panier", "paniers"
"récit", "produit", "poisson", "homard", "pattes"
"récit", "produit", "poisson", "homard", "pinces"
"récit", "produit", "poisson", "poisson", "poissons"
"récit", "produit", "carné", "porc", "porc"
"récit", "produit", "carné", "poularde", "poulardes"
"récit", "produit", "carné", "poulet", "poulets"
"récit", "produit", "poisson", "raie", "raie"
"récit", "produit", "poisson", "raie", "raies"
"récit", "produit", "poisson", "saumon", "saumons"
"récit", "produit", "poisson", "sole", "soles"
"récit", "produit", "poisson", "sole", "soles"
"récit", "produit", "poisson", "turbot", "turbots"
"récit", "produit", "carné", "viande", "viandes"
"récit", "produit", "carné", "volaille", "volailles"
"récit", "produit", "poisson", "écrevisse", "écrevisse"
"récit", "produit", "poisson", "écrevisse", "écrevisse de mer"
"récit", "produit", "animal", "œuf", "œufs"
"questionnaire", "produit", "poisson", "crevette", "crevettes"
"questionnaire", "produit", "poisson", "crustacé", "crustacés"
"questionnaire", "produit", "poisson", "homard", "homards"
"questionnaire", "ustensile", "", "panier", "paniers"
"questionnaire", "produit", "poisson", "poisson", "poissons"
"questionnaire", "produit", "carné", "viande", "viande"
"géographie", "", "", "", "coquillages"
"géographie", "", "", "", "poissons"
"sciences_naturelles", "", "", "", " "
"sciences_naturelles", "", "", "", "HARENGS"
"sciences_naturelles", "", "", "", "POISSONS"
"sciences_naturelles", "", "", "", "anchois"
"sciences_naturelles", "", "", "", "chair"
"sciences_naturelles", "", "", "", "chair"
"sciences_naturelles", "", "", "", "chair"
"sciences_naturelles", "", "", "", "crustacés"
"sciences_naturelles", "", "", "", "filets"
"sciences_naturelles", "", "", "", "hareng"
"sciences_naturelles", "", "", "", "harengs"
"sciences_naturelles", "", "", "", "harengs"
"sciences_naturelles", "", "", "", "harengs"
"sciences_naturelles", "", "", "", "harengs saurs"
"sciences_naturelles", "", "", "", "homards"
"sciences_naturelles", "produit", "poisson", "homard", "homards"
"sciences_naturelles", "", "", "", "maquereaux"
"sciences_naturelles", "", "", "", "poisson de mer"
"sciences_naturelles", "", "", "", "poisson plat"
"sciences_naturelles", "", "", "", "poisson plat"
"sciences_naturelles", "", "", "", "poissons"
"sciences_naturelles", "", "", "", "poissons"
"sciences_naturelles", "", "", "", "poissons"
"sciences_naturelles", "", "", "", "poissons"
"sciences_naturelles", "", "", "", "poissons"
"sciences_naturelles", "", "", "", "poissons d'eau de mer"
"sciences_naturelles", "", "", "", "poissons d'eau douce"
"sciences_naturelles", "", "", "", "raie"
"sciences_naturelles", "", "", "", "raie"
"sciences_naturelles", "", "", "", "sardines"
"sciences_naturelles", "", "", "", "saumons"
"sciences_naturelles", "", "", "", "sel"
"sciences_naturelles", "", "", "", "sole"
"sciences_naturelles", "", "", "", "sole"
"sciences_naturelles", "", "", "", "tables"
"sciences_naturelles", "", "", "", "thons"
"sciences_naturelles", "", "", "", "écrevisses"
"économie_domestique", "ingrédient", "poisson", "homard", ">pattes"
"économie_domestique", "ingrédient", "poisson", "homard", ">pattes"
"économie_domestique", "mets", "", "homard", "HOMARD"
"économie_domestique", "mets", "", "rai au beurre noire", "RAIE AU BEURRE NOIR"
"économie_domestique", "mets", "", "sole au gratin", "SOLE AU GRATIN"
"économie_domestique", "ingrédient", "poisson", "raie", "amer"
"économie_domestique", "ingrédient", "éparco", "assisonnement", "assaisonnement"
"économie_domestique", "mets", "", "poisson au court bouillon", "au court-bouillon"
"économie_domestique", "mets", "", "poisson au court bouillon", "au court-bouillon"
"économie_domestique", "mets", "", "poisson aux fines herbes", "aux fines herbes"
"économie_domestique", "ingrédient", "laitier", "", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre noir", "beurre noir"
"économie_domestique", "ingrédient", "laitier", "beurre noir", "beurre noir"
"économie_domestique", "mets", "", "poisson bouilli", "bouilli"
"économie_domestique", "ingrédient", "", "bouillon", "bouillon"
"économie_domestique", "ingrédient", "éparco", "carptte", "carottes"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "ingrédient", "légume", "champignon", "champignons"
"économie_domestique", "ingrédient", "féculent", "chapelure", "chapelure"
"économie_domestique", "ustensile", "", "chaudron", "chaudron"
"économie_domestique", "ingrédient", "éparco", "ciboule", "ciboule"
"économie_domestique", "mets", "", "poisson confit à l'huile", "confit à l'huile"
"économie_domestique", "ingrédient", "poisson", "homard", "corps"
"économie_domestique", "ingrédient", "poisson", "homard", "corps"
"économie_domestique", "ingrédient", "", "court-bouillon", "court-bouillon"
"économie_domestique", "ustensile", "", "coouteau", "couteau"
"économie_domestique", "ustensile", "", "couvercle", "couvercle"
"économie_domestique", "ingrédient", "poisson", "sole", "dos"
"économie_domestique", "ustensile", "", "eau", "eau"
